EVENT_NUMBER,INCIDENT_DATE,INCIDENT_TYPE,LATITUDE,LONGITUDE,INCIDENT_YEAR,INCIDENT_MONTH,CITY,State
200110115,1/10/2020,parker - parking violation,37.90490041,-122.2905978,2020,Jan,El Cerrito,California
200110333,1/10/2020,parker - parking violation,37.90180472,-122.3089391,2020,Jan,El Cerrito,California
200112044,1/12/2020,parker - parking violation,37.91019706,-122.2907069,2020,Jan,El Cerrito,California
200112047,1/12/2020,parker - parking violation,37.91127267,-122.2919993,2020,Jan,El Cerrito,California
200114072,1/14/2020,parker - parking violation,37.91679802,-122.309169,2020,Jan,El Cerrito,California
200114198,1/14/2020,parker - parking violation,37.92343401,-122.310691,2020,Jan,El Cerrito,California
200115128,1/15/2020,parker - parking violation,37.91161515,-122.2999909,2020,Jan,El Cerrito,California
200115154,1/15/2020,parker - parking violation,37.9130547,-122.301337,2020,Jan,El Cerrito,California
200115182,1/15/2020,parker - parking violation,37.92473916,-122.2930796,2020,Jan,El Cerrito,California
200115237,1/15/2020,parker - parking violation,37.92258208,-122.3161047,2020,Jan,El Cerrito,California
200115335,1/15/2020,parker - parking violation,37.90312304,-122.2944387,2020,Jan,El Cerrito,California
200116086,1/16/2020,parker - parking violation,37.9022964,-122.295283,2020,Jan,El Cerrito,California
200119324,1/19/2020,parker - parking violation,37.90552947,-122.3021487,2020,Jan,El Cerrito,California
200120154,1/20/2020,parker - parking violation,37.91442502,-122.309555,2020,Jan,El Cerrito,California
200121136,1/21/2020,parker - parking violation,37.90417881,-122.2978042,2020,Jan,El Cerrito,California
200121146,1/21/2020,parker - parking violation,37.92536001,-122.313774,2020,Jan,El Cerrito,California
200121236,1/21/2020,parker - parking violation,37.90591449,-122.3042557,2020,Jan,El Cerrito,California
200121272,1/21/2020,parker - parking violation,37.90579187,-122.3041976,2020,Jan,El Cerrito,California
200123089,1/23/2020,parker - parking violation,37.93057908,-122.3197046,2020,Jan,El Cerrito,California
200125361,1/25/2020,parker - parking violation,37.90928997,-122.2914086,2020,Jan,El Cerrito,California
200127022,1/27/2020,parker - parking violation,37.9297235,-122.3130665,2020,Jan,El Cerrito,California
200128282,1/28/2020,parker - parking violation,37.89871985,-122.2999692,2020,Jan,El Cerrito,California
200129147,1/29/2020,parker - parking violation,37.91185068,-122.2960918,2020,Jan,El Cerrito,California
200129193,1/29/2020,parker - parking violation,37.93644901,-122.3186566,2020,Jan,El Cerrito,California
200129196,1/29/2020,parker - parking violation,37.92799201,-122.299286,2020,Jan,El Cerrito,California
200129250,1/29/2020,parker - parking violation,37.91844401,-122.300635,2020,Jan,El Cerrito,California
200129253,1/29/2020,parker - parking violation,37.91844401,-122.300635,2020,Jan,El Cerrito,California
200129263,1/29/2020,parker - parking violation,37.92394569,-122.3155089,2020,Jan,El Cerrito,California
200201018,2/1/2020,parker - parking violation,37.92943873,-122.2992863,2020,Feb,El Cerrito,California
200201019,2/1/2020,parker - parking violation,37.9195775,-122.2875501,2020,Feb,El Cerrito,California
200203052,2/3/2020,parker - parking violation,37.90074198,-122.290147,2020,Feb,El Cerrito,California
200204282,2/4/2020,parker - parking violation,37.90293058,-122.2914394,2020,Feb,El Cerrito,California
200207169,2/7/2020,parker - parking violation,37.91983202,-122.302316,2020,Feb,El Cerrito,California
200208066,2/8/2020,parker - parking violation,37.91311976,-122.3070703,2020,Feb,El Cerrito,California
200209292,2/9/2020,parker - parking violation,37.89983488,-122.2877917,2020,Feb,El Cerrito,California
200210189,2/10/2020,parker - parking violation,37.92467378,-122.3143656,2020,Feb,El Cerrito,California
200210369,2/10/2020,parker - parking violation,37.922411,-122.294168,2020,Feb,El Cerrito,California
200211186,2/11/2020,parker - parking violation,37.89940037,-122.303409,2020,Feb,El Cerrito,California
200211190,2/11/2020,parker - parking violation,37.91602252,-122.2888229,2020,Feb,El Cerrito,California
200211278,2/11/2020,parker - parking violation,37.93644901,-122.3186566,2020,Feb,El Cerrito,California
200212037,2/12/2020,parker - parking violation,37.90567414,-122.2902291,2020,Feb,El Cerrito,California
200212106,2/12/2020,parker - parking violation,37.93014,-122.320216,2020,Feb,El Cerrito,California
200212127,2/12/2020,parker - parking violation,37.92119257,-122.3189131,2020,Feb,El Cerrito,California
200212172,2/12/2020,parker - parking violation,37.90134933,-122.2973896,2020,Feb,El Cerrito,California
200212269,2/12/2020,parker - parking violation,37.90771199,-122.2944775,2020,Feb,El Cerrito,California
200213240,2/13/2020,parker - parking violation,37.9153885,-122.3073995,2020,Feb,El Cerrito,California
200213299,2/13/2020,parker - parking violation,37.92394569,-122.3155089,2020,Feb,El Cerrito,California
200214133,2/14/2020,parker - parking violation,37.90163029,-122.3008127,2020,Feb,El Cerrito,California
200215015,2/15/2020,parker - parking violation,37.91806322,-122.3072299,2020,Feb,El Cerrito,California
200216171,2/16/2020,parker - parking violation,37.89930599,-122.300025,2020,Feb,El Cerrito,California
200217030,2/17/2020,parker - parking violation,37.91864296,-122.2860077,2020,Feb,El Cerrito,California
200217034,2/17/2020,parker - parking violation,37.90880642,-122.2915838,2020,Feb,El Cerrito,California
200217058,2/17/2020,parker - parking violation,37.90883534,-122.3055334,2020,Feb,El Cerrito,California
200218264,2/18/2020,parker - parking violation,37.91988573,-122.3164707,2020,Feb,El Cerrito,California
200219218,2/19/2020,parker - parking violation,37.92467378,-122.3143656,2020,Feb,El Cerrito,California
200219271,2/19/2020,parker - parking violation,37.90960295,-122.3010928,2020,Feb,El Cerrito,California
200219330,2/19/2020,parker - parking violation,37.92467378,-122.3143656,2020,Feb,El Cerrito,California
200220222,2/20/2020,parker - parking violation,37.90267455,-122.304215,2020,Feb,El Cerrito,California
200221221,2/21/2020,parker - parking violation,37.90083204,-122.2962646,2020,Feb,El Cerrito,California
200221279,2/21/2020,parker - parking violation,37.8998141,-122.3065338,2020,Feb,El Cerrito,California
200221351,2/21/2020,parker - parking violation,37.8998141,-122.3065338,2020,Feb,El Cerrito,California
200221360,2/21/2020,parker - parking violation,37.90230286,-122.3020475,2020,Feb,El Cerrito,California
200221363,2/21/2020,parker - parking violation,37.90202416,-122.3019751,2020,Feb,El Cerrito,California
200221399,2/21/2020,parker - parking violation,37.90131727,-122.2972092,2020,Feb,El Cerrito,California
200221421,2/21/2020,parker - parking violation,37.90255519,-122.3052226,2020,Feb,El Cerrito,California
200222030,2/22/2020,parker - parking violation,37.90400614,-122.3019047,2020,Feb,El Cerrito,California
200222045,2/22/2020,parker - parking violation,37.92072955,-122.3196424,2020,Feb,El Cerrito,California
200222059,2/22/2020,parker - parking violation,37.91679802,-122.309169,2020,Feb,El Cerrito,California
200222060,2/22/2020,parker - parking violation,37.91996701,-122.311388,2020,Feb,El Cerrito,California
200222243,2/22/2020,parker - parking violation,37.91809382,-122.3104359,2020,Feb,El Cerrito,California
200223044,2/23/2020,parker - parking violation,37.91492312,-122.310988,2020,Feb,El Cerrito,California
200223205,2/23/2020,parker - parking violation,37.92776938,-122.3198407,2020,Feb,El Cerrito,California
200223234,2/23/2020,parker - parking violation,37.91936598,-122.2988071,2020,Feb,El Cerrito,California
200224044,2/24/2020,parker - parking violation,37.93170599,-122.318594,2020,Feb,El Cerrito,California
200224047,2/24/2020,parker - parking violation,37.92776938,-122.3198407,2020,Feb,El Cerrito,California
200224217,2/24/2020,parker - parking violation,37.90277912,-122.2932448,2020,Feb,El Cerrito,California
200225263,2/25/2020,parker - parking violation,37.91128361,-122.308033,2020,Feb,El Cerrito,California
200225316,2/25/2020,parker - parking violation,37.90073888,-122.3000298,2020,Feb,El Cerrito,California
200226036,2/26/2020,parker - parking violation,37.92725201,-122.317702,2020,Feb,El Cerrito,California
200226037,2/26/2020,parker - parking violation,37.8998141,-122.3065338,2020,Feb,El Cerrito,California
200226042,2/26/2020,parker - parking violation,37.8998141,-122.3065338,2020,Feb,El Cerrito,California
200226045,2/26/2020,parker - parking violation,37.90197307,-122.3058965,2020,Feb,El Cerrito,California
200226047,2/26/2020,parker - parking violation,37.90197307,-122.3058965,2020,Feb,El Cerrito,California
200226048,2/26/2020,parker - parking violation,37.90197307,-122.3058965,2020,Feb,El Cerrito,California
200226188,2/26/2020,parker - parking violation,37.90049903,-122.2981904,2020,Feb,El Cerrito,California
200226205,2/26/2020,parker - parking violation,37.92649932,-122.3164975,2020,Feb,El Cerrito,California
200226243,2/26/2020,parker - parking violation,37.91636899,-122.312181,2020,Feb,El Cerrito,California
200226260,2/26/2020,parker - parking violation,37.92001621,-122.3130529,2020,Feb,El Cerrito,California
200226441,2/26/2020,parker - parking violation,37.90891019,-122.3065492,2020,Feb,El Cerrito,California
200227001,2/27/2020,parker - parking violation,37.91748466,-122.3114829,2020,Feb,El Cerrito,California
200227011,2/27/2020,parker - parking violation,37.929659,-122.319111,2020,Feb,El Cerrito,California
200227020,2/27/2020,parker - parking violation,37.92325531,-122.3119477,2020,Feb,El Cerrito,California
200227024,2/27/2020,parker - parking violation,37.9034425,-122.3056811,2020,Feb,El Cerrito,California
200227031,2/27/2020,parker - parking violation,37.90986405,-122.3017225,2020,Feb,El Cerrito,California
200227035,2/27/2020,parker - parking violation,37.92121071,-122.3169819,2020,Feb,El Cerrito,California
200227185,2/27/2020,parker - parking violation,37.90692766,-122.3047439,2020,Feb,El Cerrito,California
200227209,2/27/2020,parker - parking violation,37.92776938,-122.3198407,2020,Feb,El Cerrito,California
200227241,2/27/2020,parker - parking violation,37.92358984,-122.3148768,2020,Feb,El Cerrito,California
200227268,2/27/2020,parker - parking violation,37.90307286,-122.2919028,2020,Feb,El Cerrito,California
200227303,2/27/2020,parker - parking violation,37.9175117,-122.2887542,2020,Feb,El Cerrito,California
200227397,2/27/2020,parker - parking violation,37.90891019,-122.3065492,2020,Feb,El Cerrito,California
200228010,2/28/2020,parker - parking violation,37.91913041,-122.313384,2020,Feb,El Cerrito,California
200228071,2/28/2020,parker - parking violation,37.93233002,-122.310318,2020,Feb,El Cerrito,California
200228072,2/28/2020,parker - parking violation,37.93358299,-122.31026,2020,Feb,El Cerrito,California
200228075,2/28/2020,parker - parking violation,37.93043403,-122.312229,2020,Feb,El Cerrito,California
200228230,2/28/2020,parker - parking violation,37.92198633,-122.2963113,2020,Feb,El Cerrito,California
200228231,2/28/2020,parker - parking violation,37.926992,-122.297414,2020,Feb,El Cerrito,California
200228235,2/28/2020,parker - parking violation,37.926992,-122.297414,2020,Feb,El Cerrito,California
200228346,2/28/2020,parker - parking violation,37.89930599,-122.300025,2020,Feb,El Cerrito,California
200228360,2/28/2020,parker - parking violation,37.89930599,-122.300025,2020,Feb,El Cerrito,California
200228365,2/28/2020,parker - parking violation,37.90021413,-122.3010941,2020,Feb,El Cerrito,California
200229080,2/29/2020,parker - parking violation,37.91316853,-122.3040533,2020,Feb,El Cerrito,California
200229082,2/29/2020,parker - parking violation,37.91231999,-122.3029218,2020,Feb,El Cerrito,California
200229089,2/29/2020,parker - parking violation,37.90266952,-122.3080121,2020,Feb,El Cerrito,California
200229107,2/29/2020,parker - parking violation,37.91780753,-122.3096471,2020,Feb,El Cerrito,California
200229125,2/29/2020,parker - parking violation,37.92009693,-122.3164892,2020,Feb,El Cerrito,California
200229136,2/29/2020,parker - parking violation,37.89940402,-122.30505,2020,Feb,El Cerrito,California
200229274,2/29/2020,parker - parking violation,37.92960536,-122.3170474,2020,Feb,El Cerrito,California
200229319,2/29/2020,parker - parking violation,37.91729286,-122.2893861,2020,Feb,El Cerrito,California
200229332,2/29/2020,parker - parking violation,37.91771195,-122.2943503,2020,Feb,El Cerrito,California
200301033,3/1/2020,parker - parking violation,37.90729359,-122.3013548,2020,Mar,El Cerrito,California
200301082,3/1/2020,parker - parking violation,37.92092732,-122.3041845,2020,Mar,El Cerrito,California
200301083,3/1/2020,parker - parking violation,37.9198538,-122.3024149,2020,Mar,El Cerrito,California
200301215,3/1/2020,parker - parking violation,37.89930599,-122.300025,2020,Mar,El Cerrito,California
200301294,3/1/2020,parker - parking violation,37.926502,-122.319336,2020,Mar,El Cerrito,California
200301298,3/1/2020,parker - parking violation,37.90390204,-122.3004122,2020,Mar,El Cerrito,California
200302054,3/2/2020,parker - parking violation,37.91679802,-122.309169,2020,Mar,El Cerrito,California
200302319,3/2/2020,parker - parking violation,37.91499289,-122.2941791,2020,Mar,El Cerrito,California
200302332,3/2/2020,parker - parking violation,37.90055111,-122.3047922,2020,Mar,El Cerrito,California
200302391,3/2/2020,parker - parking violation,37.92558766,-122.31008,2020,Mar,El Cerrito,California
200302393,3/2/2020,parker - parking violation,37.9297235,-122.3130665,2020,Mar,El Cerrito,California
200303004,3/3/2020,parker - parking violation,37.92487264,-122.3086991,2020,Mar,El Cerrito,California
200303035,3/3/2020,parker - parking violation,37.91957867,-122.3118685,2020,Mar,El Cerrito,California
200303259,3/3/2020,parker - parking violation,37.92325531,-122.3119477,2020,Mar,El Cerrito,California
200304002,3/4/2020,parker - parking violation,37.90301456,-122.3066772,2020,Mar,El Cerrito,California
200304054,3/4/2020,parker - parking violation,37.90009494,-122.3055296,2020,Mar,El Cerrito,California
200304104,3/4/2020,parker - parking violation,37.89917892,-122.2891954,2020,Mar,El Cerrito,California
200304368,3/4/2020,parker - parking violation,37.90891019,-122.3065492,2020,Mar,El Cerrito,California
200304370,3/4/2020,parker - parking violation,37.90891019,-122.3065492,2020,Mar,El Cerrito,California
200304377,3/4/2020,parker - parking violation,37.91778926,-122.3080513,2020,Mar,El Cerrito,California
200304411,3/4/2020,parker - parking violation,37.90891019,-122.3065492,2020,Mar,El Cerrito,California
200304443,3/4/2020,parker - parking violation,37.90891019,-122.3065492,2020,Mar,El Cerrito,California
200305061,3/5/2020,parker - parking violation,37.90301456,-122.3066772,2020,Mar,El Cerrito,California
200305143,3/5/2020,parker - parking violation,37.90112197,-122.2985491,2020,Mar,El Cerrito,California
200305248,3/5/2020,parker - parking violation,37.91286925,-122.3022657,2020,Mar,El Cerrito,California
200306118,3/6/2020,parker - parking violation,37.91233855,-122.3076314,2020,Mar,El Cerrito,California
200306148,3/6/2020,parker - parking violation,37.9237231,-122.3181203,2020,Mar,El Cerrito,California
200306189,3/6/2020,parker - parking violation,37.91233855,-122.3076314,2020,Mar,El Cerrito,California
200306207,3/6/2020,parker - parking violation,37.92446637,-122.3141915,2020,Mar,El Cerrito,California
200307023,3/7/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200307025,3/7/2020,parker - parking violation,37.9188941,-122.3106346,2020,Mar,El Cerrito,California
200307027,3/7/2020,parker - parking violation,37.916198,-122.304848,2020,Mar,El Cerrito,California
200307028,3/7/2020,parker - parking violation,37.90070787,-122.3050185,2020,Mar,El Cerrito,California
200307038,3/7/2020,parker - parking violation,37.90275401,-122.301594,2020,Mar,El Cerrito,California
200307039,3/7/2020,parker - parking violation,37.91309703,-122.2984442,2020,Mar,El Cerrito,California
200307043,3/7/2020,parker - parking violation,37.92125074,-122.3125902,2020,Mar,El Cerrito,California
200307050,3/7/2020,parker - parking violation,37.90703603,-122.2917393,2020,Mar,El Cerrito,California
200307055,3/7/2020,parker - parking violation,37.91393099,-122.306621,2020,Mar,El Cerrito,California
200307058,3/7/2020,parker - parking violation,37.91978179,-122.3071114,2020,Mar,El Cerrito,California
200307059,3/7/2020,parker - parking violation,37.91396628,-122.3060964,2020,Mar,El Cerrito,California
200307063,3/7/2020,parker - parking violation,37.9153885,-122.3073995,2020,Mar,El Cerrito,California
200307064,3/7/2020,parker - parking violation,37.91233855,-122.3076314,2020,Mar,El Cerrito,California
200307066,3/7/2020,parker - parking violation,37.92011302,-122.306381,2020,Mar,El Cerrito,California
200307074,3/7/2020,parker - parking violation,37.91679802,-122.309169,2020,Mar,El Cerrito,California
200307122,3/7/2020,parker - parking violation,37.9237231,-122.3181203,2020,Mar,El Cerrito,California
200307124,3/7/2020,parker - parking violation,37.92405214,-122.3190435,2020,Mar,El Cerrito,California
200307132,3/7/2020,parker - parking violation,37.92009693,-122.3164892,2020,Mar,El Cerrito,California
200307264,3/7/2020,parker - parking violation,37.92721999,-122.297644,2020,Mar,El Cerrito,California
200307304,3/7/2020,parker - parking violation,37.90198028,-122.3004507,2020,Mar,El Cerrito,California
200307305,3/7/2020,parker - parking violation,37.90204956,-122.3005817,2020,Mar,El Cerrito,California
200307309,3/7/2020,parker - parking violation,37.90204956,-122.3005817,2020,Mar,El Cerrito,California
200307370,3/7/2020,parker - parking violation,37.91492312,-122.310988,2020,Mar,El Cerrito,California
200308004,3/8/2020,parker - parking violation,37.91748466,-122.3114829,2020,Mar,El Cerrito,California
200308063,3/8/2020,parker - parking violation,37.90943787,-122.2894399,2020,Mar,El Cerrito,California
200308191,3/8/2020,parker - parking violation,37.90144799,-122.300011,2020,Mar,El Cerrito,California
200309143,3/9/2020,parker - parking violation,37.91389201,-122.309275,2020,Mar,El Cerrito,California
200310002,3/10/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200310003,3/10/2020,parker - parking violation,37.91390069,-122.3062389,2020,Mar,El Cerrito,California
200310007,3/10/2020,parker - parking violation,37.91348408,-122.3069958,2020,Mar,El Cerrito,California
200310016,3/10/2020,parker - parking violation,37.91616369,-122.3097495,2020,Mar,El Cerrito,California
200310041,3/10/2020,parker - parking violation,37.93477902,-122.3193676,2020,Mar,El Cerrito,California
200310045,3/10/2020,parker - parking violation,37.91869099,-122.310197,2020,Mar,El Cerrito,California
200310079,3/10/2020,parker - parking violation,37.92125602,-122.31504,2020,Mar,El Cerrito,California
200310113,3/10/2020,parker - parking violation,37.91286326,-122.3078178,2020,Mar,El Cerrito,California
200310146,3/10/2020,parker - parking violation,37.92387901,-122.31861,2020,Mar,El Cerrito,California
200311080,3/11/2020,parker - parking violation,37.8986833,-122.3025719,2020,Mar,El Cerrito,California
200311212,3/11/2020,parker - parking violation,37.90449232,-122.2996095,2020,Mar,El Cerrito,California
200311219,3/11/2020,parker - parking violation,37.91941133,-122.3196363,2020,Mar,El Cerrito,California
200311242,3/11/2020,parker - parking violation,37.92625741,-122.3158252,2020,Mar,El Cerrito,California
200311244,3/11/2020,parker - parking violation,37.9047238,-122.2999819,2020,Mar,El Cerrito,California
200312192,3/12/2020,parker - parking violation,37.92606396,-122.3154061,2020,Mar,El Cerrito,California
200312198,3/12/2020,parker - parking violation,37.92597063,-122.3151061,2020,Mar,El Cerrito,California
200313190,3/13/2020,parker - parking violation,37.92583098,-122.3176831,2020,Mar,El Cerrito,California
200314069,3/14/2020,parker - parking violation,37.89930599,-122.300025,2020,Mar,El Cerrito,California
200315030,3/15/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200315231,3/15/2020,parker - parking violation,37.920286,-122.2919342,2020,Mar,El Cerrito,California
200315248,3/15/2020,parker - parking violation,37.8988522,-122.2995545,2020,Mar,El Cerrito,California
200316012,3/16/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200316020,3/16/2020,parker - parking violation,37.90110106,-122.3059685,2020,Mar,El Cerrito,California
200316022,3/16/2020,parker - parking violation,37.90039899,-122.305745,2020,Mar,El Cerrito,California
200316025,3/16/2020,parker - parking violation,37.90070787,-122.3050185,2020,Mar,El Cerrito,California
200316104,3/16/2020,parker - parking violation,37.9219822,-122.3117246,2020,Mar,El Cerrito,California
200316130,3/16/2020,parker - parking violation,37.91941133,-122.3196363,2020,Mar,El Cerrito,California
200316252,3/16/2020,parker - parking violation,37.91247026,-122.2925636,2020,Mar,El Cerrito,California
200316256,3/16/2020,parker - parking violation,37.9058303,-122.2896308,2020,Mar,El Cerrito,California
200316274,3/16/2020,parker - parking violation,37.91679802,-122.309169,2020,Mar,El Cerrito,California
200317032,3/17/2020,parker - parking violation,37.91442502,-122.309555,2020,Mar,El Cerrito,California
200317235,3/17/2020,parker - parking violation,37.91248708,-122.3058437,2020,Mar,El Cerrito,California
200318071,3/18/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200318191,3/18/2020,parker - parking violation,37.92776938,-122.3198407,2020,Mar,El Cerrito,California
200320264,3/20/2020,parker - parking violation,37.89945959,-122.3002216,2020,Mar,El Cerrito,California
200320314,3/20/2020,parker - parking violation,37.89930599,-122.300025,2020,Mar,El Cerrito,California
200322229,3/22/2020,parker - parking violation,37.90785445,-122.299315,2020,Mar,El Cerrito,California
200323009,3/23/2020,parker - parking violation,37.90807367,-122.2893002,2020,Mar,El Cerrito,California
200323035,3/23/2020,parker - parking violation,37.9206003,-122.2954149,2020,Mar,El Cerrito,California
200323044,3/23/2020,parker - parking violation,37.928501,-122.30423,2020,Mar,El Cerrito,California
200324163,3/24/2020,parker - parking violation,37.90118104,-122.3041211,2020,Mar,El Cerrito,California
200326067,3/26/2020,parker - parking violation,37.90623879,-122.3006905,2020,Mar,El Cerrito,California
200326113,3/26/2020,parker - parking violation,37.91328168,-122.3020354,2020,Mar,El Cerrito,California
200328286,3/28/2020,parker - parking violation,37.90738501,-122.304309,2020,Mar,El Cerrito,California
200328330,3/28/2020,parker - parking violation,37.90135801,-122.298336,2020,Mar,El Cerrito,California
200330179,3/30/2020,parker - parking violation,37.91286326,-122.3078178,2020,Mar,El Cerrito,California
200407070,4/7/2020,parker - parking violation,37.91780753,-122.3096471,2020,Apr,El Cerrito,California
200408142,4/8/2020,parker - parking violation,37.91698489,-122.3090895,2020,Apr,El Cerrito,California
200414045,4/14/2020,parker - parking violation,37.91996701,-122.311388,2020,Apr,El Cerrito,California
200418090,4/18/2020,parker - parking violation,37.89849999,-122.289869,2020,Apr,El Cerrito,California
200418224,4/18/2020,parker - parking violation,37.90049903,-122.2981904,2020,Apr,El Cerrito,California
200420118,4/20/2020,parker - parking violation,37.90102763,-122.3052735,2020,Apr,El Cerrito,California
200420229,4/20/2020,parker - parking violation,37.90049903,-122.2981904,2020,Apr,El Cerrito,California
200422048,4/22/2020,parker - parking violation,37.91781248,-122.2926432,2020,Apr,El Cerrito,California
200424223,4/24/2020,parker - parking violation,37.90049903,-122.2981904,2020,Apr,El Cerrito,California
200501125,5/1/2020,parker - parking violation,37.90049903,-122.2981904,2020,May,El Cerrito,California
200503081,5/3/2020,parker - parking violation,37.91748466,-122.3114829,2020,May,El Cerrito,California
200503150,5/3/2020,parker - parking violation,37.93050599,-122.2942521,2020,May,El Cerrito,California
200504055,5/4/2020,parker - parking violation,37.90452184,-122.2984633,2020,May,El Cerrito,California
200506101,5/6/2020,parker - parking violation,37.91748466,-122.3114829,2020,May,El Cerrito,California
200507151,5/7/2020,parker - parking violation,37.90999757,-122.3009795,2020,May,El Cerrito,California
200509202,5/9/2020,parker - parking violation,37.93606646,-122.3067477,2020,May,El Cerrito,California
200514278,5/14/2020,parker - parking violation,37.89930599,-122.300025,2020,May,El Cerrito,California
200516118,5/16/2020,parker - parking violation,37.90301117,-122.3043769,2020,May,El Cerrito,California
200516140,5/16/2020,parker - parking violation,37.89864713,-122.3044194,2020,May,El Cerrito,California
200525001,5/25/2020,parker - parking violation,37.92121071,-122.3169819,2020,May,El Cerrito,California
200525086,5/25/2020,parker - parking violation,37.91603138,-122.2917067,2020,May,El Cerrito,California
200527143,5/27/2020,parker - parking violation,37.93350607,-122.3189283,2020,May,El Cerrito,California
200528064,5/28/2020,parker - parking violation,37.91748466,-122.3114829,2020,May,El Cerrito,California
200528072,5/28/2020,parker - parking violation,37.93056538,-122.312552,2020,May,El Cerrito,California
200528149,5/28/2020,parker - parking violation,37.89893895,-122.29938,2020,May,El Cerrito,California
200528190,5/28/2020,parker - parking violation,37.9192,-122.318,2020,May,El Cerrito,California
200528194,5/28/2020,parker - parking violation,37.93418179,-122.3162481,2020,May,El Cerrito,California
200531073,5/31/2020,parker - parking violation,37.92819799,-122.319491,2020,May,El Cerrito,California
200531270,5/31/2020,parker - parking violation,37.89910248,-122.2982596,2020,May,El Cerrito,California
200602183,6/2/2020,parker - parking violation,37.90821403,-122.3060354,2020,Jun,El Cerrito,California
200602201,6/2/2020,parker - parking violation,37.93345428,-122.3156892,2020,Jun,El Cerrito,California
200604081,6/4/2020,parker - parking violation,37.93350173,-122.3186559,2020,Jun,El Cerrito,California
200606325,6/6/2020,parker - parking violation,37.91954699,-122.302957,2020,Jun,El Cerrito,California
200610105,6/10/2020,parker - parking violation,37.91784701,-122.306799,2020,Jun,El Cerrito,California
200611063,6/11/2020,parker - parking violation,37.91748466,-122.3114829,2020,Jun,El Cerrito,California
200613031,6/13/2020,parker - parking violation,37.91149856,-122.3054121,2020,Jun,El Cerrito,California
200613250,6/13/2020,parker - parking violation,37.93477902,-122.3193676,2020,Jun,El Cerrito,California
200614349,6/14/2020,parker - parking violation,37.92137154,-122.3081935,2020,Jun,El Cerrito,California
200616048,6/16/2020,parker - parking violation,37.91780753,-122.3096471,2020,Jun,El Cerrito,California
200616076,6/16/2020,parker - parking violation,37.90662201,-122.303394,2020,Jun,El Cerrito,California
200617082,6/17/2020,parker - parking violation,37.90642164,-122.3042559,2020,Jun,El Cerrito,California
200624026,6/24/2020,parker - parking violation,37.91236713,-122.2996244,2020,Jun,El Cerrito,California
200624178,6/24/2020,parker - parking violation,37.89957069,-122.2992431,2020,Jun,El Cerrito,California
200626080,6/26/2020,parker - parking violation,37.90339129,-122.296467,2020,Jun,El Cerrito,California
200626082,6/26/2020,parker - parking violation,37.90398733,-122.2962888,2020,Jun,El Cerrito,California
200626085,6/26/2020,parker - parking violation,37.91199598,-122.290401,2020,Jun,El Cerrito,California
200626088,6/26/2020,parker - parking violation,37.91186761,-122.2900984,2020,Jun,El Cerrito,California
200626092,6/26/2020,parker - parking violation,37.90916101,-122.289638,2020,Jun,El Cerrito,California
200628114,6/28/2020,parker - parking violation,37.90614847,-122.2958505,2020,Jun,El Cerrito,California
200629055,6/29/2020,parker - parking violation,37.92597612,-122.3183958,2020,Jun,El Cerrito,California
190701053,7/1/2019,parker - parking violation,37.90323798,-122.2968569,2019,Jul,El Cerrito,California
190701115,7/1/2019,parker - parking violation,37.910274047363004,-122.2927707,2019,Jul,El Cerrito,California
190701142,7/1/2019,parker - parking violation,37.91233855,-122.3076314,2019,Jul,El Cerrito,California
190701328,7/1/2019,parker - parking violation,37.91007091,-122.3065359,2019,Jul,El Cerrito,California
190701339,7/1/2019,parker - parking violation,37.91186066,-122.3056733,2019,Jul,El Cerrito,California
190703004,7/3/2019,parker - parking violation,37.91892308,-122.3108982,2019,Jul,El Cerrito,California
190703422,7/3/2019,parker - parking violation,37.90095708,-122.3016357,2019,Jul,El Cerrito,California
190703446,7/3/2019,parker - parking violation,37.90275401,-122.301594,2019,Jul,El Cerrito,California
190704009,7/4/2019,parker - parking violation,37.90733718,-122.2975985,2019,Jul,El Cerrito,California
190705328,7/5/2019,parker - parking violation,37.914242,-122.305937,2019,Jul,El Cerrito,California
190712187,7/12/2019,parker - parking violation,37.90117532,-122.2968097,2019,Jul,El Cerrito,California
190713030,7/13/2019,parker - parking violation,37.90470314,-122.2980279,2019,Jul,El Cerrito,California
190713058,7/13/2019,parker - parking violation,37.90364488,-122.2927694,2019,Jul,El Cerrito,California
190713358,7/13/2019,parker - parking violation,37.90417881,-122.2978042,2019,Jul,El Cerrito,California
190713448,7/13/2019,parker - parking violation,37.90606148,-122.3009488,2019,Jul,El Cerrito,California
190717235,7/17/2019,parker - parking violation,37.92536001,-122.313774,2019,Jul,El Cerrito,California
190720148,7/20/2019,parker - parking violation,37.93233002,-122.310318,2019,Jul,El Cerrito,California
190722013,7/22/2019,parker - parking violation,37.90809433,-122.3015123,2019,Jul,El Cerrito,California
190725126,7/25/2019,parker - parking violation,37.90117532,-122.2968097,2019,Jul,El Cerrito,California
190725205,7/25/2019,parker - parking violation,37.91647318,-122.2974127,2019,Jul,El Cerrito,California
